"","x"
"145304",3099
"145305",5389
"145306",2
"145307",1996
"145308",11
"145309",2
"145310",0
"145311",3813
"145312",876
"145313",46
"145314",258
"145315",12285
"145316",0
"145317",108
"145318",5
"145319",362
"145320",15
"145321",0
"145322",3
"145323",0
"145324",17
"145325",4
"145326",493
"145327",5000
"145328",20313
"145329",5659
"145330",0
"145331",33
"145332",0
"145333",6124
"145334",3
"145335",14
"145336",0
"145337",1230
"145338",4
"145339",3
"145340",82
"145341",0
"145342",295
"145343",3
"145344",258
"145345",8415
"145346",49
"145347",0
"145348",8294
"145349",158
"145350",114
"145351",50
"145352",171
"145353",380
"145354",5282
"145355",30330
"145356",39214
"145357",11
"145358",1278
"145359",2
"145360",57
"145361",722
"145362",0
"145363",2
"145364",3
"145365",0
"145366",8
"145367",12
"145368",0
"145369",2
"145370",1
"145371",5
"145372",2
"145373",95
"145374",8465
"145375",24
"145376",5
"145377",3
"145378",0
"145379",6
"145380",16
"145381",4
"145382",0
"145383",1
"145384",2
"145385",4
"145386",3
"145387",28
"145388",0
"145389",16
"145390",32
"145391",0
"145392",0
"145393",78
"145394",58
"145395",4
"145396",172
"145397",0
"145398",6
"145399",474
"145400",31
"145401",149
"145402",18
"145403",284
"145404",2
"145405",1
"145406",0
"145407",5322
"145408",15
"145409",0
"145410",35
"145411",7352
"145412",5
"145413",11
"145414",36
"145415",9
"145416",2
"145417",0
"145418",6
"145419",6
"145420",0
"145421",2
"145422",18
"145423",0
"145424",0
"145425",0
"145426",0
"145427",0
"145428",3
"145429",0
"145430",0
"145431",0
"145432",60
"145433",0
"145434",42
"145435",4
"145436",147
"145437",9
"145438",17
"145439",20560
"145440",17
"145441",3
"145442",2
"145443",4
"145444",0
"145445",7
"145446",5
"145447",1
"145448",0
"145449",0
"145450",0
"145451",1
"145452",11
"145453",0
"145454",2
"145455",4
"145456",0
"145457",175
"145458",1
"145459",6
"145460",2
"145461",79
"145462",172
"145463",13746
"145464",162
"145465",28482
"145466",82
"145467",106
"145468",465
"145469",416
"145470",199
"145471",0
"145472",0
"145473",236
"145474",28
"145475",309
"145476",25650
"145477",11
"145478",3828
"145479",0
"145480",9
"145481",235
"145482",230
"145483",26
"145484",8723
"145485",0
"145486",1
"145487",468
"145488",0
"145489",5
"145490",379
"145491",626
"145492",60
"145493",44
"145494",1
"145495",45
"145496",24483
"145497",1055
"145498",0
"145499",26981
"145500",589
"145501",392
"145502",358
"145503",33
"145504",332
"145505",39
"145506",48
"145507",67823
"145508",66
"145509",57510
"145510",2
"145511",6
"145512",21544
"145513",39
"145514",7357
"145515",223
"145516",6895
"145517",1231
"145518",16
"145519",52
"145520",73
"145521",74
"145522",105
"145523",493
"145524",9
"145525",3
"145526",59
"145527",37364
"145528",7098
"145529",4
"145530",14532
"145531",6
"145532",2
"145533",0
"145534",339
"145535",327
"145536",154576
"145537",11112
"145538",26778
"145539",27
"145540",2
"145541",353
"145542",19
"145543",113
"145544",0
"145545",175
"145546",638
"145547",1
"145548",107
"145549",43
"145550",26079
"145551",301849
"145552",4
"145553",3218
"145554",650
"145555",661
"145556",119
"145557",205121
"145558",54
"145559",121
"145560",160
"145561",26512
"145562",55
"145563",192980
"145564",62
"145565",907
"145566",5
"145567",1
"145568",14
"145569",0
"145570",33
"145571",0
"145572",24927
"145573",48410
"145574",2
"145575",1219
"145576",72
"145577",12
"145578",75991
"145579",11
"145580",1035
"145581",1
"145582",14
"145583",599
"145584",44
"145585",0
"145586",0
"145587",6
"145588",12
"145589",10
"145590",0
"145591",45
"145592",0
"145593",2
"145594",30
"145595",2
"145596",5
"145597",0
"145598",3
"145599",0
"145600",0
"145601",0
"145602",20
"145603",30
"145604",10
"145605",13
"145606",714
"145607",2
"145608",3
"145609",174
"145610",0
"145611",8
"145612",106
"145613",1
"145614",5
"145615",8
"145616",0
"145617",0
"145618",1
"145619",12
"145620",1
"145621",3
"145622",1352700
"145623",2
"145624",2
"145625",10
"145626",20
"145627",0
"145628",0
"145629",0
"145630",3
"145631",0
"145632",21
"145633",12
"145634",2
"145635",180
"145636",11
"145637",90
"145638",7
"145639",15
"145640",87
"145641",4
"145642",3
"145643",12
"145644",12
"145645",45104
"145646",271
"145647",21
"145648",0
"145649",0
"145650",35
"145651",2
"145652",6
"145653",37
"145654",1
"145655",1
"145656",1
"145657",38
"145658",7
"145659",4566
"145660",25423
"145661",107
"145662",1
"145663",15
"145664",0
"145665",2
"145666",6
"145667",8
"145668",1541
"145669",4
"145670",35
"145671",184
"145672",8
"145673",48
"145674",21
"145675",222
"145676",97
"145677",3235
"145678",5437
"145679",3
"145680",10
"145681",11
"145682",60
"145683",16
"145684",155
"145685",9
"145686",533
"145687",2
"145688",2
"145689",1827
"145690",7
"145691",3
"145692",0
"145693",2734
"145694",336
"145695",18
"145696",6
"145697",7
"145698",9
"145699",2
"145700",1
"145701",64
"145702",0
"145703",9705
"145704",7322
"145705",2
"145706",5
"145707",206
"145708",2
"145709",44
"145710",201
"145711",129
"145712",20
"145713",1
"145714",48
"145715",14
"145716",3
"145717",71
"145718",6
"145719",88
"145720",94
"145721",52
"145722",53257
"145723",263958
"145724",8
"145725",9
"145726",9
"145727",75830
"145728",624
"145729",9
"145730",2169
"145731",44
"145732",409
"145733",25
"145734",4
"145735",11
"145736",103076
"145737",11157
"145738",8
"145739",2
"145740",7
"145741",0
"145742",7
"145743",38
"145744",69
"145745",25
"145746",168
"145747",0
"145748",44
"145749",1
"145750",27
"145751",17
"145752",51
"145753",11
"145754",247
"145755",11
"145756",5
"145757",18
"145758",0
"145759",15
"145760",9
"145761",1
"145762",2
"145763",11
"145764",93
"145765",0
"145766",48
"145767",957
"145768",107
"145769",203844
"145770",401
"145771",7047
"145772",33623
"145773",30
"145774",657
"145775",13280
"145776",13
"145777",18
"145778",40
"145779",46
"145780",214
"145781",18
"145782",799
"145783",133
"145784",12
"145785",77
"145786",175
"145787",13
"145788",14429
"145789",69
"145790",692
"145791",64
"145792",2
"145793",2
"145794",17
"145795",0
"145796",0
"145797",994
"145798",333
"145799",0
"145800",2
"145801",1776
"145802",0
"145803",0
"145804",1292
"145805",5726
"145806",1
"145807",11
"145808",19
"145809",855
"145810",0
"145811",5
"145812",3
"145813",400
"145814",0
"145815",5586
"145816",247
"145817",13
"145818",1
"145819",5
"145820",16
"145821",4
"145822",0
"145823",8
"145824",2
"145825",0
"145826",4
"145827",17
"145828",6
"145829",54
"145830",5
"145831",43
"145832",8
"145833",143
"145834",174
"145835",97345
"145836",5030
"145837",329
"145838",0
"145839",0
"145840",244
"145841",0
"145842",282
"145843",74
"145844",308
"145845",126
"145846",33
"145847",1368
"145848",13
"145849",13
"145850",7
"145851",2
"145852",162
"145853",2
"145854",3526
"145855",106
"145856",2
"145857",25
"145858",34
"145859",2
"145860",3
"145861",17
"145862",1022
"145863",1948
"145864",37
"145865",34
"145866",0
"145867",208
"145868",9
"145869",6
"145870",51
"145871",7
"145872",6
"145873",12
"145874",25
"145875",5
"145876",61
"145877",159
"145878",1712
"145879",39
"145880",200
"145881",333
"145882",38
"145883",220
"145884",672
"145885",2
"145886",0
"145887",5
"145888",4
"145889",1283
"145890",546
"145891",1660
"145892",1047
"145893",1
"145894",55
"145895",57
"145896",4
"145897",0
"145898",7
"145899",68
"145900",35
"145901",275
"145902",480
"145903",2
"145904",170
"145905",273
"145906",1
"145907",2
"145908",1
"145909",122
"145910",175
"145911",16
"145912",158
"145913",1
"145914",872
"145915",20
"145916",0
"145917",113
"145918",1317
"145919",22
"145920",0
"145921",168
"145922",118
"145923",4
"145924",7
"145925",8
"145926",75
"145927",11
"145928",471
"145929",0
"145930",0
"145931",15
"145932",0
"145933",71
"145934",1374
"145935",16
"145936",0
"145937",3
"145938",470
"145939",2
"145940",2
"145941",9
"145942",1
"145943",1
"145944",1
"145945",9
"145946",342
"145947",19
"145948",22
"145949",2408
"145950",3
"145951",0
"145952",9
"145953",10414
"145954",124780
"145955",18
"145956",7
"145957",0
"145958",23
"145959",10
"145960",59
"145961",1
"145962",11
"145963",4
"145964",2
"145965",2
"145966",3
"145967",2
"145968",7
"145969",2
"145970",41
"145971",0
"145972",49
"145973",3
"145974",34
"145975",2
"145976",0
"145977",1
"145978",1104
"145979",10
"145980",8
"145981",3
"145982",2
"145983",2
"145984",5526
"145985",1
"145986",0
"145987",1
"145988",400
"145989",2
"145990",137
"145991",3
"145992",85
"145993",14
"145994",340
"145995",4
"145996",1
"145997",7
"145998",9
"145999",14
"146000",4
"146001",211
"146002",0
"146003",0
"146004",4
"146005",25
"146006",341
"146007",19
"146008",5
"146009",0
"146010",5879
"146011",1
"146012",2
"146013",82
"146014",548
"146015",122
"146016",15
"146017",89
"146018",2
"146019",27456
"146020",5
"146021",242
"146022",0
"146023",9
"146024",6
"146025",5
"146026",183
"146027",33
"146028",13
"146029",9
"146030",4
"146031",15
"146032",4
"146033",4
"146034",4
"146035",2
"146036",232
"146037",3
"146038",355
"146039",15
"146040",35
"146041",26
"146042",0
"146043",19
"146044",1681
"146045",3
"146046",162
"146047",5
"146048",2
"146049",47
"146050",5
"146051",5
"146052",16
"146053",5
"146054",2
"146055",12
"146056",0
"146057",392
"146058",5
"146059",34
"146060",10
"146061",0
"146062",0
"146063",0
"146064",9
"146065",0
"146066",1
"146067",0
"146068",15
"146069",3
"146070",0
"146071",162240
"146072",3
"146073",0
"146074",6
"146075",83
"146076",21
"146077",8
"146078",2
"146079",33
"146080",2
"146081",1
"146082",0
"146083",1
"146084",8
"146085",135
"146086",25
"146087",0
"146088",62
"146089",0
"146090",106
"146091",4
"146092",7
"146093",0
"146094",0
"146095",5
"146096",5
"146097",3
"146098",16
"146099",18
"146100",10
"146101",0
"146102",2
"146103",0
"146104",68
"146105",17
"146106",1
"146107",8
"146108",5
"146109",0
"146110",0
"146111",0
"146112",2
"146113",3
"146114",4
"146115",10
"146116",5
"146117",24
"146118",7
"146119",15
"146120",68
"146121",0
"146122",1
"146123",0
"146124",5
"146125",2
"146126",186
"146127",16
"146128",5
"146129",12
"146130",0
"146131",14
"146132",0
"146133",14
"146134",12
"146135",14
"146136",22
"146137",0
"146138",2
"146139",5
"146140",22
"146141",8
"146142",0
"146143",15
"146144",12
"146145",198
"146146",0
"146147",5
"146148",16
"146149",16
"146150",10
"146151",105
"146152",1
"146153",2
"146154",0
"146155",603
"146156",581399
"146157",25830
"146158",0
"146159",490785
"146160",281403
"146161",143270
"146162",3790
"146163",227
"146164",72388
"146165",0
"146166",3
"146167",3
"146168",6
"146169",5
"146170",37
"146171",0
"146172",47
"146173",1
"146174",51
"146175",15
"146176",0
"146177",0
"146178",111
"146179",5
"146180",0
"146181",0
"146182",2
"146183",2
"146184",2
"146185",6
"146186",19
"146187",2
"146188",0
"146189",4
"146190",417
"146191",0
"146192",0
"146193",0
"146194",4
"146195",0
"146196",81
"146197",20
"146198",72
"146199",0
"146200",2
"146201",24
"146202",0
"146203",0
"146204",6
"146205",0
"146206",12
"146207",1
"146208",0
"146209",2
"146210",0
"146211",5
"146212",2
"146213",0
"146214",127
"146215",6
"146216",17
"146217",1
"146218",1
"146219",2
"146220",6
"146221",0
"146222",0
"146223",0
"146224",4
"146225",40895
"146226",19994
"146227",2
"146228",953
"146229",24129
"146230",441
"146231",8
"146232",66
"146233",2
"146234",53867
"146235",7323
"146236",1
"146237",16378
"146238",27
"146239",26600
"146240",8
"146241",4
"146242",1
"146243",10
"146244",1
"146245",27
"146246",25
"146247",0
"146248",9
"146249",0
"146250",3
"146251",2
"146252",3
"146253",5
"146254",1
"146255",0
"146256",2
"146257",159
"146258",5
"146259",3
"146260",2
"146261",53
"146262",5
"146263",4
"146264",2
"146265",3
"146266",2
"146267",1
"146268",4
"146269",2
"146270",7
"146271",3
"146272",0
"146273",7
"146274",0
"146275",176
"146276",0
"146277",1
"146278",13
"146279",2
"146280",5
"146281",10
"146282",4
"146283",6
"146284",25
"146285",8
"146286",1
"146287",2
"146288",0
"146289",0
"146290",0
"146291",11
"146292",2
"146293",1
"146294",7
"146295",0
"146296",2
"146297",0
"146298",1
"146299",6
"146300",7
"146301",0
"146302",0
"146303",10
"146304",5
"146305",13
"146306",23
"146307",0
"146308",3
"146309",0
"146310",47
"146311",10
"146312",3
"146313",6
"146314",0
"146315",0
"146316",20
"146317",2
"146318",1
"146319",0
"146320",2
"146321",3
"146322",78
"146323",25
"146324",0
"146325",32
"146326",22
"146327",97
"146328",3
"146329",30
"146330",0
"146331",5306
"146332",41
"146333",2
"146334",79500
"146335",15
"146336",54
"146337",204690
"146338",34
"146339",126
"146340",0
"146341",1
"146342",1
"146343",0
"146344",1
"146345",0
"146346",166897
"146347",125638
"146348",94
"146349",58
"146350",443
"146351",4
"146352",7
"146353",4
"146354",2
"146355",3
"146356",13
"146357",3
"146358",4
"146359",58905
"146360",10
"146361",31
"146362",0
"146363",1
"146364",8
"146365",3
"146366",67
"146367",9
"146368",0
"146369",216
"146370",4136
"146371",2
"146372",0
"146373",1
"146374",108
"146375",0
"146376",17
"146377",10
"146378",6
"146379",17
"146380",20
"146381",766
"146382",17
"146383",2417
"146384",3
"146385",0
"146386",37
"146387",495
"146388",11
"146389",142
"146390",0
"146391",2
"146392",39
"146393",7
"146394",23478
"146395",2
"146396",8
"146397",40
"146398",2
"146399",955
"146400",4
"146401",0
"146402",53000
"146403",3
"146404",2
"146405",0
"146406",70
"146407",4
"146408",0
"146409",15
"146410",8
"146411",870
"146412",659
"146413",291500
"146414",102320
"146415",8661
"146416",11496
"146417",23562
"146418",37503
"146419",82650
"146420",0
"146421",59
"146422",52
"146423",2
"146424",890
"146425",167
"146426",23388
"146427",73
"146428",48492
"146429",130538
"146430",27
"146431",34
"146432",100
"146433",118
"146434",886
"146435",54
"146436",265000
"146437",9
"146438",22
"146439",0
"146440",4
"146441",57
"146442",4
"146443",2
"146444",0
"146445",19
"146446",0
"146447",9
"146448",9
"146449",6
"146450",11
"146451",10
"146452",3
"146453",24788
"146454",7
"146455",37
"146456",1
"146457",17
"146458",8
"146459",1
"146460",4
"146461",0
"146462",5
"146463",2
"146464",12
"146465",1049
"146466",1
"146467",16
"146468",128
"146469",47
"146470",10
"146471",0
"146472",18
"146473",28
"146474",3
"146475",14
"146476",35
"146477",588
"146478",50
"146479",16
"146480",0
"146481",20049
"146482",1
"146483",1681
"146484",0
"146485",1
"146486",1
"146487",2
"146488",11
"146489",580
"146490",146
"146491",0
"146492",0
"146493",92
"146494",1
"146495",5
"146496",46
"146497",8
"146498",4542
"146499",1
"146500",2
"146501",2
"146502",10
"146503",2
"146504",9
"146505",0
"146506",2
"146507",2
"146508",0
"146509",25
"146510",0
"146511",3160
"146512",3
"146513",3101
"146514",196
"146515",6
"146516",200
"146517",0
"146518",4
"146519",2
"146520",6
"146521",0
"146522",1
"146523",3
"146524",4
"146525",2
"146526",60
"146527",6
"146528",8
"146529",6
"146530",170
"146531",1
"146532",178
"146533",1
"146534",139
"146535",109
"146536",2
"146537",2
"146538",2
"146539",0
"146540",100
"146541",14
"146542",1
"146543",1469
"146544",44
"146545",0
"146546",20
"146547",1
"146548",2
"146549",1
"146550",1
"146551",270
"146552",3
"146553",1
"146554",2
"146555",1
"146556",5
"146557",13
"146558",19
"146559",1
"146560",0
"146561",1
"146562",230
"146563",5
"146564",6
"146565",283
"146566",5
"146567",6
"146568",0
"146569",1
"146570",3
"146571",9
"146572",43
"146573",51
"146574",1
"146575",0
"146576",73
"146577",1
"146578",4
"146579",18
"146580",10
"146581",34
"146582",7
"146583",0
"146584",1
"146585",0
"146586",5
"146587",0
"146588",11
"146589",1
"146590",17
"146591",6
"146592",2
"146593",190952
"146594",53
"146595",40
"146596",0
"146597",24
"146598",10
"146599",7
"146600",2
"146601",3
"146602",14
"146603",14
"146604",0
"146605",0
"146606",2
"146607",14
"146608",2
"146609",8
"146610",6
"146611",25
"146612",4168
"146613",86
"146614",6
"146615",3
"146616",18
"146617",27
"146618",8
"146619",0
"146620",3
"146621",2
"146622",104
"146623",36
"146624",29
"146625",19
"146626",7
"146627",7
"146628",28
"146629",215
"146630",8
"146631",6
"146632",3
"146633",1
"146634",0
"146635",10
"146636",9
"146637",12
"146638",76
"146639",32
"146640",0
"146641",101
"146642",43
"146643",17
"146644",25
"146645",0
"146646",8
"146647",29
"146648",1
"146649",0
"146650",13
"146651",1
"146652",11
"146653",11
"146654",5
"146655",474
"146656",0
"146657",7
"146658",6
"146659",21
"146660",3124
"146661",2
"146662",5
"146663",3692
"146664",2
"146665",10
"146666",106
"146667",2
"146668",4
"146669",3
"146670",3
"146671",4
"146672",2
"146673",7
"146674",2
"146675",4
"146676",4
"146677",34
"146678",0
"146679",26
"146680",3
"146681",2594
"146682",1436
"146683",3
"146684",76
"146685",1
"146686",264
"146687",61
"146688",0
"146689",198
"146690",10
"146691",8
"146692",16
"146693",785
"146694",2
"146695",3461
"146696",0
"146697",25
"146698",39
"146699",959
"146700",7
"146701",6
"146702",386
"146703",1
"146704",0
"146705",2
"146706",2
"146707",0
"146708",84
"146709",0
"146710",33
"146711",0
"146712",83
"146713",27
"146714",87
"146715",46
"146716",6
"146717",10
"146718",34
"146719",50
"146720",0
"146721",132
"146722",8
"146723",1980
"146724",11
"146725",211
"146726",4
"146727",3
"146728",258
"146729",85
"146730",31
"146731",90
"146732",141
"146733",2
"146734",22
"146735",0
"146736",0
"146737",12
"146738",7
"146739",0
"146740",5
"146741",0
"146742",31
"146743",36
"146744",6
"146745",27
"146746",8
"146747",6
"146748",26
"146749",4
"146750",27
"146751",0
"146752",21
"146753",209
"146754",1
"146755",57
"146756",22
"146757",224
"146758",0
"146759",22
"146760",33
"146761",4
"146762",4
"146763",41
"146764",8
"146765",4
"146766",48
"146767",256
"146768",1
"146769",0
"146770",0
"146771",3
"146772",35
"146773",1
"146774",41
"146775",12
"146776",16
"146777",2
"146778",16
"146779",21
"146780",14
"146781",5
"146782",205
"146783",5
"146784",9
"146785",74
"146786",3
"146787",30
"146788",7
"146789",20
"146790",0
"146791",11
"146792",19
"146793",1
"146794",55
"146795",135
"146796",2
"146797",2
"146798",0
"146799",3
"146800",100
"146801",4
"146802",21
"146803",406
"146804",0
